"전국","건강기능식품",102.68,104.02,102.68,102.68,102.68,102.68
"전국","유산균",101.92,98.38,101.84,101.46,101.46,101.46
"전국","내구재",109.06,109.60,110.23,110.37,111.13,112.58
"전국","장롱",124.61,124.61,127.74,127.74,127.74,127.74
"전국","침대",127.77,127.77,127.77,127.77,133.99,133.99
"전국","거실장",125.94,125.94,127.83,127.83,127.83,127.83
"전국","소파",133.29,133.29,137.23,137.23,137.23,137.23
"전국","책상",129.65,129.65,131.12,131.12,131.12,131.12
"전국","의자",116.36,116.36,116.60,116.51,116.50,120.19
"전국","식탁",126.55,126.55,130.42,130.42,130.42,130.42
"전국","싱크대",157.67,157.37,157.43,157.27,157.43,157.43
"전국","전기밥솥",104.28,102.60,99.72,100.37,95.81,98.50
"전국","가스레인지",109.02,106.38,106.75,105.16,108.47,104.96
"전국","전자레인지",98.98,99.36,101.11,100.79,104.98,107.62
"전국","전기레인지",96.65,97.16,97.46,97.44,99.10,99.42
"전국","냉장고",95.49,97.92,98.50,98.53,100.26,99.42
"전국","김치냉장고",111.04,111.04,111.04,111.04,111.04,111.04
"전국","에어컨",113.37,113.37,118.80,117.82,120.53,121.72
"전국","선풍기",94.00,94.00,87.94,92.72,89.90,90.79
"전국","공기청정기",89.58,88.73,89.30,89.41,93.09,91.67
"전국","세탁기",100.57,100.43,100.91,101.16,102.23,103.29
"전국","의류건조기",105.16,105.95,108.57,113.35,110.98,111.67
"전국","식기세척기",99.31,99.45,99.58,99.46,101.66,102.09
"전국","청소기",99.58,99.81,98.77,99.14,99.16,98.54
"전국","소형주방가전",111.51,114.11,109.58,115.55,113.00,114.50
"전국","보온매트",114.83,114.83,114.83,114.83,114.83,114.83
"전국","보일러",120.50,120.40,120.38,120.37,120.37,120.37
"전국","소형승용차",106.50,106.50,106.50,106.50,106.50,108.02
"전국","중형승용차",103.06,103.48,103.48,104.18,102.78,104.40
"전국","대형승용차",110.04,108.30,109.83,107.02,113.41,115.49
"전국","경승용차",106.71,106.71,106.71,106.71,107.99,108.35
"전국","다목적승용차",111.57,111.66,111.34,111.86,111.40,112.96
"전국","수입승용차",107.80,108.31,106.73,106.73,106.94,107.62
"전국","전기동력차",102.48,105.79,105.80,104.63,103.70,109.71
"전국","자전거",135.78,136.21,137.10,137.30,138.29,138.98
"전국","자동차용품",116.15,116.08,116.94,113.09,116.94,116.94
"전국","블랙박스",101.17,101.30,101.49,102.62,102.49,102.04
"전국","휴대전화기",101.09,101.92,101.92,101.92,101.92,101.92
"전국","TV",82.85,82.33,82.09,82.49,83.56,87.81
"전국","영상음향기기",98.62,98.81,96.99,101.00,100.87,100.28
"전국","컴퓨터",101.99,104.42,111.70,111.51,114.86,117.19
"전국","휴대용멀티미디어기기",124.06,124.06,129.25,129.25,129.25,149.78
"전국","악기",105.89,105.96,106.10,105.89,106.51,106.50
"전국","헬스기구",105.66,103.90,106.28,114.69,118.39,115.69
"전국","면도기",126.64,124.89,125.04,125.10,124.18,123.71
"전국","헤어드라이어",112.89,115.60,114.91,112.71,113.50,122.21
"전국","손목시계",136.79,136.79,145.45,145.45,145.45,145.45
"전국","장신구",117.06,117.06,119.74,119.74,119.74,119.74
"전국","섬유제품",118.34,118.35,118.33,119.04,119.05,119.24
"전국","남자외의",120.22,120.22,120.22,120.22,120.22,120.22
"전국","남자상의",115.06,115.06,115.06,115.06,115.06,115.06
"전국","남자하의",123.64,123.64,123.64,123.64,123.64,123.64
"전국","남자내의",111.07,111.15,111.19,111.32,111.40,111.42
"전국","여자외의",115.76,115.76,115.76,115.76,115.76,115.76
"전국","원피스",127.51,127.51,127.51,135.33,135.33,135.33
"전국","여자상의",117.44,117.44,117.44,117.44,117.44,117.44
"전국","여자하의",119.02,119.02,119.02,123.83,123.83,123.83
"전국","여자내의",109.58,109.64,109.27,109.67,109.79,110.11
"전국","점퍼",120.59,120.59,120.59,120.59,120.59,120.59
"전국","티셔츠",123.77,123.77,123.77,123.77,123.77,123.77
"전국","스웨터",118.73,118.73,118.73,118.73,118.73,118.73
"전국","청바지",121.22,121.22,121.22,124.42,124.42,124.42
"전국","운동복",109.77,109.77,109.77,109.77,109.77,112.73
"전국","등산복",106.81,106.81,106.81,110.44,110.44,110.44
"전국","유아동복",120.61,120.61,120.61,120.11,120.11,120.11
"전국","양말",104.26,104.25,104.25,104.20,104.24,104.29
